Notes,County,County Code,Deaths,Population,Crude Rate,county_fips,Deaths_adjusted,Crude Rate_adjusted,label
,"Curry County, NM",35009,Suppressed,1052177,Suppressed,35009,5,4.752052173731226e-06,0
,"Eddy County, NM",35015,Suppressed,1189300,Suppressed,35015,5,4.204153703859413e-06,0
,"Grant County, NM",35017,Suppressed,642690,Suppressed,35017,5,7.779800525914515e-06,0
,"Guadalupe County, NM",35019,Suppressed,100824,Suppressed,35019,5,4.9591367134809174e-05,1
,"Lea County, NM",35025,Suppressed,1400639,Suppressed,35025,5,3.5697992130734616e-06,0
,"Luna County, NM",35029,Suppressed,544427,Suppressed,35029,5,9.18396773121098e-06,1
,"Otero County, NM",35035,Suppressed,1406930,Suppressed,35035,5,3.553837077893001e-06,0
,"Quay County, NM",35037,Suppressed,197677,Suppressed,35037,5,2.529378733995356e-05,1
,"Rio Arriba County, NM",35039,Suppressed,881164,Suppressed,35039,5,5.674312613769968e-06,0
,"Roosevelt County, NM",35041,Suppressed,419478,Suppressed,35041,5,1.1919576235225686e-05,1
,"Sandoval County, NM",35043,Suppressed,2706429,Suppressed,35043,5,1.847452861316517e-06,0
,"Santa Fe County, NM",35049,Suppressed,3125216,Suppressed,35049,5,1.5998894156435906e-06,0
,"Sierra County, NM",35051,Suppressed,261813,Suppressed,35051,5,1.9097600195559424e-05,1
,"Socorro County, NM",35053,Suppressed,386905,Suppressed,35053,5,1.2923068970419096e-05,1
,"Taos County, NM",35055,Suppressed,706968,Suppressed,35055,5,7.072455896165031e-06,0
,"Valencia County, NM",35061,Suppressed,1611657,Suppressed,35061,5,3.1023970981418505e-06,0
,"Albany County, NY",36001,Suppressed,6678604,Suppressed,36001,5,7.48659450388135e-07,0
,"Allegany County, NY",36003,Suppressed,1068312,Suppressed,36003,5,4.6802806670710425e-06,0
,"Broome County, NY",36007,Suppressed,4359638,Suppressed,36007,5,1.1468842137810525e-06,0
,"Cattaraugus County, NY",36009,Suppressed,1765406,Suppressed,36009,5,2.8322097013378227e-06,0
,"Cayuga County, NY",36011,Suppressed,1753787,Suppressed,36011,5,2.8509733508117007e-06,0
,"Chautauqua County, NY",36013,Suppressed,2947508,Suppressed,36013,5,1.6963482372227658e-06,0
,"Chemung County, NY",36015,Suppressed,1939395,Suppressed,36015,5,2.5781235900886616e-06,0
,"Columbia County, NY",36021,Suppressed,1370769,Suppressed,36021,5,3.6475875949923e-06,0
,"Cortland County, NY",36023,Suppressed,1074628,Suppressed,36023,5,4.65277286651753e-06,0
,"Dutchess County, NY",36027,Suppressed,6444663,Suppressed,36027,5,7.758357574321574e-07,0
,"Essex County, NY",36031,Suppressed,851894,Suppressed,36031,5,5.869274815880849e-06,0
,"Franklin County, NY",36033,Suppressed,1124992,Suppressed,36033,5,4.4444760496074635e-06,0
,"Genesee County, NY",36037,Suppressed,1307739,Suppressed,36037,5,3.823392894147838e-06,0
,"Greene County, NY",36039,Suppressed,1064254,Suppressed,36039,5,4.6981265750469344e-06,0
,"Hamilton County, NY",36041,Suppressed,107216,Suppressed,36041,5,4.663483062229518e-05,1
,"Herkimer County, NY",36043,Suppressed,1400157,Suppressed,36043,5,3.571028106133812e-06,0
,"Jefferson County, NY",36045,Suppressed,2507294,Suppressed,36045,5,1.9941817752525234e-06,0
,"Madison County, NY",36053,Suppressed,1574247,Suppressed,36053,5,3.1761216632459838e-06,0
,"Monroe County, NY",36055,Suppressed,16340896,Suppressed,36055,5,3.059807736368924e-07,0
,"Montgomery County, NY",36057,Suppressed,1092058,Suppressed,36057,5,4.578511397746273e-06,0
,"Niagara County, NY",36063,Suppressed,4732709,Suppressed,36063,5,1.0564773790233035e-06,0
,"Oneida County, NY",36065,Suppressed,5129996,Suppressed,36065,5,9.746596293642334e-07,0
,"Orange County, NY",36071,Suppressed,8107577,Suppressed,36071,5,6.167070630349857e-07,0
,"Orleans County, NY",36073,Suppressed,937066,Suppressed,36073,5,5.3358034546125885e-06,0
,"Oswego County, NY",36075,Suppressed,2664523,Suppressed,36075,5,1.8765084782529556e-06,0
,"Otsego County, NY",36077,Suppressed,1354145,Suppressed,36077,5,3.692366770176015e-06,0
,"Rensselaer County, NY",36083,Suppressed,3464887,Suppressed,36083,5,1.4430485034576886e-06,0
,"St. Lawrence County, NY",36089,Suppressed,2441189,Suppressed,36089,5,2.0481822587272023e-06,0
,"Saratoga County, NY",36091,Suppressed,4794821,Suppressed,36091,5,1.0427917955644225e-06,0
,"Schenectady County, NY",36093,Suppressed,3352095,Suppressed,36093,5,1.4916045040489605e-06,0
,"Seneca County, NY",36099,Suppressed,765894,Suppressed,36099,5,6.528318540163521e-06,0
,"Steuben County, NY",36101,Suppressed,2158528,Suppressed,36101,5,2.316393394016663e-06,0
,"Sullivan County, NY",36105,Suppressed,1670761,Suppressed,36105,5,2.992648260283787e-06,0
,"Tioga County, NY",36107,Suppressed,1112569,Suppressed,36107,5,4.494103287077026e-06,0
,"Tompkins County, NY",36109,Suppressed,2223075,Suppressed,36109,5,2.249136893717036e-06,0
,"Ulster County, NY",36111,Suppressed,3970393,Suppressed,36111,5,1.2593211805481221e-06,0
,"Washington County, NY",36115,Suppressed,1366337,Suppressed,36115,5,3.6594193087064172e-06,0
,"Wayne County, NY",36117,Suppressed,2038117,Suppressed,36117,5,2.4532448333437187e-06,0
,"Alamance County, NC",37001,Suppressed,3281057,Suppressed,37001,5,1.5238991581066711e-06,0
,"Alexander County, NC",37003,Suppressed,798391,Suppressed,37003,5,6.262595645491996e-06,0
,"Anson County, NC",37007,Suppressed,569028,Suppressed,37007,5,8.786913824978736e-06,1
,"Beaufort County, NC",37013,Suppressed,1026877,Suppressed,37013,5,4.8691323303569954e-06,0
,"Bertie County, NC",37015,Suppressed,441739,Suppressed,37015,5,1.1318900979990446e-05,1
,"Bladen County, NC",37017,Suppressed,743473,Suppressed,37017,5,6.725193786458957e-06,0
,"Brunswick County, NC",37019,Suppressed,2325688,Suppressed,37019,5,2.1499014485176e-06,0
,"Buncombe County, NC",37021,Suppressed,5187111,Suppressed,37021,5,9.63927704651009e-07,0
,"Burke County, NC",37023,Suppressed,1976888,Suppressed,37023,5,2.529227755947732e-06,0
,"Cabarrus County, NC",37025,Suppressed,3825132,Suppressed,37025,5,1.3071444331855738e-06,0
,"Caldwell County, NC",37027,Suppressed,1780104,Suppressed,37027,5,2.808824652941626e-06,0
,"Carteret County, NC",37031,Suppressed,1437432,Suppressed,37031,5,3.478425414210898e-06,0
,"Catawba County, NC",37035,Suppressed,3344237,Suppressed,37035,5,1.4951093478123709e-06,0
,"Chatham County, NC",37037,Suppressed,1381908,Suppressed,37037,5,3.618185870549993e-06,0
,"Cherokee County, NC",37039,Suppressed,589108,Suppressed,37039,5,8.487408081370479e-06,1
,"Chowan County, NC",37041,Suppressed,319779,Suppressed,37041,5,1.5635798473320637e-05,1
,"Clay County, NC",37043,Suppressed,225623,Suppressed,37043,5,2.2160861259711997e-05,1
,"Cleveland County, NC",37045,Suppressed,2140756,Suppressed,37045,5,2.3356234900194136e-06,0
,"Columbus County, NC",37047,Suppressed,1233250,Suppressed,37047,5,4.0543279951348065e-06,0
,"Craven County, NC",37049,Suppressed,2183335,Suppressed,37049,5,2.290074587729322e-06,0
,"Cumberland County, NC",37051,Suppressed,6982205,Suppressed,37051,5,7.161061584413519e-07,0
,"Currituck County, NC",37053,Suppressed,513366,Suppressed,37053,5,9.739639944990514e-06,1
,"Dare County, NC",37055,Suppressed,747246,Suppressed,37055,5,6.691236888521317e-06,0
,"Davidson County, NC",37057,Suppressed,3511783,Suppressed,37057,5,1.423778177637969e-06,0
,"Davie County, NC",37059,Suppressed,878175,Suppressed,37059,5,5.6936259857089985e-06,0
,"Duplin County, NC",37061,Suppressed,1232986,Suppressed,37061,5,4.055196084951492e-06,0
,"Durham County, NC",37063,Suppressed,5933326,Suppressed,37063,5,8.426976707499302e-07,0
,"Edgecombe County, NC",37065,Suppressed,1210025,Suppressed,37065,5,4.132146030040702e-06,0
,"Forsyth County, NC",37067,Suppressed,7612414,Suppressed,37067,5,6.568218701715382e-07,0
,"Franklin County, NC",37069,Suppressed,1295866,Suppressed,37069,5,3.858423633307765e-06,0
,"Gaston County, NC",37071,Suppressed,4512808,Suppressed,37071,5,1.1079576175188487e-06,0
,"Granville County, NC",37077,Suppressed,1244056,Suppressed,37077,5,4.01911167986007e-06,0
,"Greene County, NC",37079,Suppressed,453941,Suppressed,37079,5,1.1014647277950217e-05,1
,"Halifax County, NC",37083,Suppressed,1193056,Suppressed,37083,5,4.19091811281281e-06,0
,"Harnett County, NC",37085,Suppressed,2501257,Suppressed,37085,5,1.9989949053615843e-06,0
,"Henderson County, NC",37089,Suppressed,2299707,Suppressed,37089,5,2.1741900163803475e-06,0
,"Hertford County, NC",37091,Suppressed,524917,Suppressed,37091,5,9.525315430820492e-06,1
,"Hoke County, NC",37093,Suppressed,1000152,Suppressed,37093,5,4.999240115502443e-06,0
,"Johnston County, NC",37101,Suppressed,3630939,Suppressed,37101,5,1.3770542551114188e-06,0
,"Lee County, NC",37105,Suppressed,1228627,Suppressed,37105,5,4.069583364194341e-06,0
,"Lenoir County, NC",37107,Suppressed,1288145,Suppressed,37107,5,3.881550601834421e-06,0
,"Lincoln County, NC",37109,Suppressed,1662797,Suppressed,37109,5,3.00698160990187e-06,0
,"McDowell County, NC",37111,Suppressed,975227,Suppressed,37111,5,5.127011454768992e-06,0
,"Moore County, NC",37125,Suppressed,1924867,Suppressed,37125,5,2.5975820667090245e-06,0
,"Nash County, NC",37127,Suppressed,2040450,Suppressed,37127,5,2.450439853953785e-06,0
,"New Hanover County, NC",37129,Suppressed,4392387,Suppressed,37129,5,1.1383332115316797e-06,0
,"Northampton County, NC",37131,Suppressed,468488,Suppressed,37131,5,1.067263195642151e-05,1
,"Onslow County, NC",37133,Suppressed,3818002,Suppressed,37133,5,1.3095854847640205e-06,0
,"Orange County, NC",37135,Suppressed,2904510,Suppressed,37135,5,1.7214607627448347e-06,0
,"Pender County, NC",37141,Suppressed,1136012,Suppressed,37141,5,4.401361957444111e-06,0
,"Pitt County, NC",37147,Suppressed,3551357,Suppressed,37147,5,1.407912524705345e-06,0
,"Randolph County, NC",37151,Suppressed,3060539,Suppressed,37151,5,1.6336991621410478e-06,0
,"Richmond County, NC",37153,Suppressed,1011946,Suppressed,37153,5,4.940975111320169e-06,0
,"Rockingham County, NC",37157,Suppressed,2029908,Suppressed,37157,5,2.463165818352359e-06,0
,"Rowan County, NC",37159,Suppressed,3004782,Suppressed,37159,5,1.664014227987255e-06,0
,"Rutherford County, NC",37161,Suppressed,1450684,Suppressed,37161,5,3.446649994071762e-06,0
,"Sampson County, NC",37163,Suppressed,1375736,Suppressed,37163,5,3.6344182314048627e-06,0
,"Scotland County, NC",37165,Suppressed,786870,Suppressed,37165,5,6.354289781031174e-06,0
,"Stokes County, NC",37169,Suppressed,1014305,Suppressed,37169,5,4.9294837351684155e-06,0
,"Surry County, NC",37171,Suppressed,1595483,Suppressed,37171,5,3.1338472424964727e-06,0
,"Transylvania County, NC",37175,Suppressed,706901,Suppressed,37175,5,7.073126222766696e-06,0
,"Union County, NC",37179,Suppressed,4165983,Suppressed,37179,5,1.2001969283119974e-06,0
,"Vance County, NC",37181,Suppressed,977310,Suppressed,37181,5,5.116083944705364e-06,0
,"Warren County, NC",37185,Suppressed,446902,Suppressed,37185,5,1.1188135206376341e-05,1
,"Washington County, NC",37187,Suppressed,283611,Suppressed,37187,5,1.7629781637524636e-05,1
,"Watauga County, NC",37189,Suppressed,1097705,Suppressed,37189,5,4.554957843865155e-06,0
,"Wayne County, NC",37191,Suppressed,2642840,Suppressed,37191,5,1.8919041637026835e-06,0
,"Wilkes County, NC",37193,Suppressed,1500360,Suppressed,37193,5,3.3325335252872643e-06,0
,"Wilson County, NC",37195,Suppressed,1739234,Suppressed,37195,5,2.874828803944725e-06,0
,"Burleigh County, ND",38015,Suppressed,1809843,Suppressed,38015,5,2.762670574187927e-06,0
,"Eddy County, ND",38027,Suppressed,54465,Suppressed,38027,5,9.180207472688883e-05,1
,"Grand Forks County, ND",38035,Suppressed,1492305,Suppressed,38035,5,3.350521508672825e-06,0
,"Grant County, ND",38037,Suppressed,54726,Suppressed,38037,5,9.136425099587033e-05,1
,"Pembina County, ND",38067,Suppressed,166126,Suppressed,38067,5,3.009763673356368e-05,1
,"Ransom County, ND",38073,Suppressed,122551,Suppressed,38073,5,4.0799340682654566e-05,1
,"Sioux County, ND",38085,Suppressed,92438,Suppressed,38085,5,5.409030918020727e-05,1
,"Walsh County, ND",38099,Suppressed,249156,Suppressed,38099,5,2.0067748719677633e-05,1
,"Ward County, ND",38101,Suppressed,1384506,Suppressed,38101,5,3.611396411427614e-06,0
,"Adams County, OH",39001,Suppressed,617591,Suppressed,39001,5,8.095972901159505e-06,1
,"Ashtabula County, OH",39007,Suppressed,2214544,Suppressed,39007,5,2.2578011545491983e-06,0
,"Athens County, OH",39009,Suppressed,1417631,Suppressed,39009,5,3.527010907633933e-06,0
,"Belmont County, OH",39013,Suppressed,1528917,Suppressed,39013,5,3.2702887076276866e-06,0
,"Butler County, OH",39017,Suppressed,7968657,Suppressed,39017,5,6.274583031996483e-07,0
,"Carroll County, OH",39019,Suppressed,626037,Suppressed,39019,5,7.986748387076163e-06,1
,"Clark County, OH",39023,Suppressed,3053631,Suppressed,39023,5,1.6373949570200198e-06,0
,"Clermont County, OH",39025,Suppressed,4282442,Suppressed,39025,5,1.167558136222277e-06,0
,"Darke County, OH",39037,Suppressed,1156066,Suppressed,39037,5,4.325012585786625e-06,0
,"Delaware County, OH",39041,Suppressed,3665161,Suppressed,39041,5,1.364196552347905e-06,0
,"Fairfield County, OH",39045,Suppressed,3152521,Suppressed,39045,5,1.5860322579928888e-06,0
,"Geauga County, OH",39055,Suppressed,2050458,Suppressed,39055,5,2.4384795982165935e-06,0
,"Guernsey County, OH",39059,Suppressed,881119,Suppressed,39059,5,5.6746024089822144e-06,0
,"Hancock County, OH",39063,Suppressed,1636700,Suppressed,39063,5,3.0549275982159224e-06,0
,"Hardin County, OH",39065,Suppressed,699731,Suppressed,39065,5,7.1456030960469096e-06,0
,"Highland County, OH",39071,Suppressed,942338,Suppressed,39071,5,5.305951792244396e-06,0
,"Hocking County, OH",39073,Suppressed,633215,Suppressed,39073,5,7.896212187013889e-06,0
,"Holmes County, OH",39075,Suppressed,928905,Suppressed,39075,5,5.382681759706321e-06,0
,"Huron County, OH",39077,Suppressed,1304594,Suppressed,39077,5,3.832609992074162e-06,0
,"Jackson County, OH",39079,Suppressed,722236,Suppressed,39079,5,6.922944854590466e-06,0
,"Jefferson County, OH",39081,Suppressed,1528663,Suppressed,39081,5,3.2708320931428313e-06,0
,"Lake County, OH",39085,Suppressed,5037013,Suppressed,39085,5,9.926517958162903e-07,0
,"Lawrence County, OH",39087,Suppressed,1357587,Suppressed,39087,5,3.6830052143987825e-06,0
,"Licking County, OH",39089,Suppressed,3591097,Suppressed,39089,5,1.3923322037806275e-06,0
,"Logan County, OH",39091,Suppressed,1007058,Suppressed,39091,5,4.964957331156696e-06,0
,"Lorain County, OH",39093,Suppressed,6577932,Suppressed,39093,5,7.60117313465691e-07,0
,"Mahoning County, OH",39099,Suppressed,5299787,Suppressed,39099,5,9.434341417872077e-07,0
,"Marion County, OH",39101,Suppressed,1451627,Suppressed,39101,5,3.444410995386556e-06,0
,"Medina County, OH",39103,Suppressed,3720527,Suppressed,39103,5,1.3438956362902352e-06,0
,"Mercer County, OH",39107,Suppressed,900533,Suppressed,39107,5,5.552267379429738e-06,0
,"Monroe County, OH",39111,Suppressed,321218,Suppressed,39111,5,1.55657528532025e-05,1
,"Morrow County, OH",39117,Suppressed,755081,Suppressed,39117,5,6.6218061373548005e-06,0
,"Muskingum County, OH",39119,Suppressed,1885562,Suppressed,39119,5,2.6517292987448835e-06,0
,"Noble County, OH",39121,Suppressed,316255,Suppressed,39121,5,1.5810026718945154e-05,1
,"Ottawa County, OH",39123,Suppressed,905138,Suppressed,39123,5,5.5240195417715306e-06,0
,"Paulding County, OH",39125,Suppressed,428512,Suppressed,39125,5,1.1668284668807407e-05,1
,"Perry County, OH",39127,Suppressed,782018,Suppressed,39127,5,6.393714722679017e-06,0
,"Pickaway County, OH",39129,Suppressed,1215214,Suppressed,39129,5,4.114501643331957e-06,0
,"Pike County, OH",39131,Suppressed,621377,Suppressed,39131,5,8.046644790521696e-06,1
,"Portage County, OH",39133,Suppressed,3504907,Suppressed,39133,5,1.4265713755029733e-06,0
,"Preble County, OH",39135,Suppressed,923869,Suppressed,39135,5,5.412022700188014e-06,0
,"Putnam County, OH",39137,Suppressed,756297,Suppressed,39137,5,6.6111593725745305e-06,0
,"Richland County, OH",39139,Suppressed,2745408,Suppressed,39139,5,1.8212229293423782e-06,0
,"Ross County, OH",39141,Suppressed,1680935,Suppressed,39141,5,2.9745350058152157e-06,0
,"Sandusky County, OH",39143,Suppressed,1334730,Suppressed,39143,5,3.746075985405288e-06,0
,"Scioto County, OH",39145,Suppressed,1712366,Suppressed,39145,5,2.9199365089005507e-06,0
,"Seneca County, OH",39147,Suppressed,1248768,Suppressed,39147,5,4.003946289462895e-06,0
,"Stark County, OH",39151,Suppressed,8256302,Suppressed,39151,5,6.055980025924439e-07,0
,"Trumbull County, OH",39155,Suppressed,4647948,Suppressed,39155,5,1.0757435324147345e-06,0
,"Union County, OH",39159,Suppressed,1114204,Suppressed,39159,5,4.487508571141371e-06,0
,"Warren County, OH",39165,Suppressed,4516926,Suppressed,39165,5,1.1069475125339667e-06,0
,"Washington County, OH",39167,Suppressed,1358482,Suppressed,39167,5,3.680578763649426e-06,0
,"Wayne County, OH",39169,Suppressed,2515724,Suppressed,39169,5,1.9874994236251672e-06,0
,"Williams County, OH",39171,Suppressed,834207,Suppressed,39171,5,5.993716187948554e-06,0
,"Wood County, OH",39173,Suppressed,2780761,Suppressed,39173,5,1.7980689458748881e-06,0
,"Adair County, OK",40001,Suppressed,482821,Suppressed,40001,5,1.035580473923048e-05,1
,"Alfalfa County, OK",40003,Suppressed,127218,Suppressed,40003,5,3.9302614409910547e-05,1
,"Beckham County, OK",40009,Suppressed,472242,Suppressed,40009,5,1.0587791852482414e-05,1
,"Blaine County, OK",40011,Suppressed,239454,Suppressed,40011,5,2.08808372380499e-05,1
,"Bryan County, OK",40013,Suppressed,921748,Suppressed,40013,5,5.424476104097866e-06,0
,"Caddo County, OK",40015,Suppressed,645150,Suppressed,40015,5,7.750135627373478e-06,0
,"Canadian County, OK",40017,Suppressed,2546081,Suppressed,40017,5,1.963802408485826e-06,0
,"Carter County, OK",40019,Suppressed,1039020,Suppressed,40019,5,4.8122269061230775e-06,0
,"Cherokee County, OK",40021,Suppressed,1019955,Suppressed,40021,5,4.9021770568309385e-06,0
,"Choctaw County, OK",40023,Suppressed,332151,Suppressed,40023,5,1.505339438990098e-05,1
,"Cimarron County, OK",40025,Suppressed,55328,Suppressed,40025,5,9.037015615962984e-05,1
,"Craig County, OK",40035,Suppressed,323899,Suppressed,40035,5,1.54369108888882e-05,1
,"Creek County, OK",40037,Suppressed,1529132,Suppressed,40037,5,3.2698288963935097e-06,0
,"Custer County, OK",40039,Suppressed,604351,Suppressed,40039,5,8.273337845060238e-06,1
,"Delaware County, OK",40041,Suppressed,891544,Suppressed,40041,5,5.608248162737902e-06,0
,"Dewey County, OK",40043,Suppressed,104995,Suppressed,40043,5,4.7621315300728604e-05,1
,"Ellis County, OK",40045,Suppressed,88688,Suppressed,40045,5,5.63774129532744e-05,1
,"Garfield County, OK",40047,Suppressed,1315683,Suppressed,40047,5,3.80030752088459e-06,0
,"Garvin County, OK",40049,Suppressed,603091,Suppressed,40049,5,8.290622808166595e-06,1
,"Grady County, OK",40051,Suppressed,1130933,Suppressed,40051,5,4.421128395758192e-06,0
,"Grant County, OK",40053,Suppressed,102271,Suppressed,40053,5,4.888971458184627e-05,1
,"Greer County, OK",40055,Suppressed,132770,Suppressed,40055,5,3.7659109738645776e-05,1
,"Harper County, OK",40059,Suppressed,79816,Suppressed,40059,5,6.264408138719054e-05,1
,"Hughes County, OK",40063,Suppressed,300679,Suppressed,40063,5,1.6629029629604993e-05,1
